212,Lawn Lot,Phase 3,Blk 08,Lot 13,30/11/2022,22/03/1993,Pearl Everett,19/11/2021,14.36469,120.90893
213,Lawn Lot,Phase 3,Blk 08,Lot 14,30/11/2022,18/10/1997,Bridgett Ramsey,13/10/1999,14.36468,120.90893
214,Lawn Lot,Phase 3,Blk 08,Lot 15,30/11/2022,14/04/2008,Daisy Winters,12/10/2016,14.36468,120.90894
215,Lawn Lot,Phase 3,Blk 08,Lot 16,30/11/2022,14/09/2006,Blaine Aguirre,10/02/2021,14.36468,120.90895
216,Lawn Lot,Phase 3,Blk 08,Lot 17,30/11/2022,25/04/2005,Jude Brooks,07/11/2012,14.36467,120.90895
217,Lawn Lot,Phase 3,Blk 08,Lot 18,30/11/2022,25/03/2017,Mark Newton,15/11/2020,14.36467,120.90896
218,Lawn Lot,Phase 3,Blk 08,Lot 19,30/11/2022,03/11/2008,Valerie Cervantes,19/07/2018,14.36466,120.90896
219,Lawn Lot,Phase 3,Blk 08,Lot 20,30/11/2022,18/04/2002,Jennie Carter,14/02/2020,14.36466,120.90897
220,Lawn Lot,Phase 3,Blk 08,Lot 21,30/11/2022,24/12/1994,Darrell Richmond,11/09/1999,14.36466,120.90898
221,Lawn Lot,Phase 3,Blk 08,Lot 22,30/11/2022,21/05/2001,Alejandra Snow,17/11/2007,14.36465,120.90898
222,Lawn Lot,Phase 3,Blk 08,Lot 23,30/11/2022,21/04/1991,Russ Price,09/01/2015,14.36465,120.90899
223,Lawn Lot,Phase 3,Blk 08,Lot 24,30/11/2022,30/01/1991,Alfreda Meyers,07/08/2015,14.36465,120.909
224,Lawn Lot,Phase 3,Blk 08,Lot 25,30/11/2022,16/03/1999,Mathew Fitzpatrick,13/11/2003,14.36464,120.909
225,Lawn Lot,Phase 3,Blk 08,Lot 26,30/11/2022,26/11/1993,Hollis Roberson,13/03/1995,14.36464,120.90901
226,Lawn Lot,Phase 3,Blk 08,Lot 27,30/11/2022,29/11/2016,Gonzalo Hebert,07/03/2021,14.36464,120.90902
227,Lawn Lot,Phase 3,Blk 08,Lot 28,30/11/2022,21/03/2012,Karina Mccall,09/07/2015,14.36463,120.90903
228,Lawn Lot,Phase 3,Blk 08,Lot 29,30/11/2022,20/05/1992,Georgia Barr,26/10/1998,14.36462,120.90903
229,Lawn Lot,Phase 3,Blk 08,Lot 30,30/11/2022,24/08/2006,Ramona Lynn,30/05/2017,14.36462,120.90904
230,Lawn Lot,Phase 3,Blk 08,Lot 31,30/11/2022,15/04/2005,Chong Russo,18/01/2013,14.36461,120.90905
231,Lawn Lot,Phase 3,Blk 08,Lot 32,30/11/2022,13/12/1991,Velma Matthews,09/05/2010,14.36461,120.90906
232,Lawn Lot,Phase 3,Blk 08,Lot 33,30/11/2022,01/10/2012,Steve Rangel,03/08/2019,14.36461,120.90907
233,Lawn Lot,Phase 3,Blk 08,Lot 34,30/11/2022,15/06/2003,Sandy Mahoney,18/11/2021,14.3646,120.90908
234,Lawn Lot,Phase 3,Blk 08,Lot 35,30/11/2022,23/11/1997,Drew Riggs,30/11/2003,14.3646,120.90909
235,Lawn Lot,Phase 3,Blk 08,Lot 36,30/11/2022,26/09/2018,Antonia Drake,06/05/2022,14.36459,120.9091
236,Lawn Lot,Phase 3,Blk 08,Lot 37,30/11/2022,11/02/1998,Marilyn Decker,17/06/2013,14.36459,120.90911
237,Lawn Lot,Phase 3,Blk 08,Lot 38,30/11/2022,04/02/1997,Mario Owens,16/07/2006,14.36458,120.90912
238,Lawn Lot,Phase 3,Blk 08,Lot 39,30/11/2022,01/05/1993,Chad Spence,28/06/2004,14.36457,120.90913
239,Lawn Lot,Phase 3,Blk 07,Lot 1,30/11/2022,20/10/2008,Rashad Odonnell,30/08/2017,14.36473,120.90882
240,Lawn Lot,Phase 3,Blk 07,Lot 2,30/11/2022,07/07/2021,Earle Esparza,21/03/2022,14.36472,120.90883
241,Lawn Lot,Phase 3,Blk 07,Lot 3,30/11/2022,10/03/2019,Hyman Shaw,31/12/2020,14.36472,120.90884
242,Lawn Lot,Phase 3,Blk 07,Lot 4,30/11/2022,25/12/2012,Preston Mack,10/02/2013,14.36471,120.90885
243,Lawn Lot,Phase 3,Blk 07,Lot 5,30/11/2022,05/06/2010,Scot Green,04/07/2015,14.36471,120.90886
244,Lawn Lot,Phase 3,Blk 07,Lot 6,30/11/2022,01/11/2017,Letitia Dudley,02/09/2021,14.3647,120.90886
245,Lawn Lot,Phase 3,Blk 07,Lot 7,30/11/2022,20/06/2007,Mavis Carroll,27/01/2012,14.3647,120.90887
246,Lawn Lot,Phase 3,Blk 07,Lot 8,30/11/2022,13/08/2016,Stanton Ayala,25/09/2018,14.36469,120.90888
247,Lawn Lot,Phase 3,Blk 07,Lot 9,30/11/2022,07/07/1998,Lyndon Norris,14/09/2021,14.36469,120.90889
248,Lawn Lot,Phase 3,Blk 07,Lot 10,30/11/2022,04/06/2002,Jospeh Zhang,27/06/2022,14.36468,120.9089
249,Lawn Lot,Phase 3,Blk 07,Lot 11,30/11/2022,19/07/2017,Rosanne Rosario,12/06/2018,14.36467,120.90891
250,Lawn Lot,Phase 3,Blk 07,Lot 12,30/11/2022,20/07/2007,Douglass Hoffman,19/10/2013,14.36467,120.90892
251,Lawn Lot,Phase 3,Blk 9,Lot 1,30/11/2022,03/12/2007,Lester Stafford,25/11/2021,14.36479,120.9089
252,Lawn Lot,Phase 3,Blk 9,Lot 2,30/11/2022,06/12/2009,Malcolm Mcintyre,25/09/2011,14.36479,120.90891
253,Lawn Lot,Phase 3,Blk 9,Lot 3,30/11/2022,20/05/1998,Courtney Hutchinson,04/12/2018,14.36478,120.90892
254,Lawn Lot,Phase 3,Blk 9,Lot 4,30/11/2022,21/04/2019,Raymond Kent,03/09/2021,14.36478,120.90893
255,Lawn Lot,Phase 3,Blk 9,Lot 5,30/11/2022,25/01/2015,Dona Valentine,10/11/2016,14.36478,120.90894
256,Lawn Lot,Phase 3,Blk 9,Lot 6,30/11/2022,13/07/2001,Woodrow Hurley,05/05/2004,14.36477,120.90894
257,Lawn Lot,Phase 3,Blk 9,Lot 7,30/11/2022,12/10/2003,Rufus Whitaker,21/04/2005,14.36477,120.90895
258,Lawn Lot,Phase 3,Blk 9,Lot 8,30/11/2022,18/09/2012,Junior Klein,19/06/2020,14.36476,120.90896
259,Lawn Lot,Phase 3,Blk 9,Lot 9,30/11/2022,20/04/2020,Jan Pineda,27/10/2020,14.36476,120.90897
260,Lawn Lot,Phase 3,Blk 9,Lot 10,30/11/2022,27/12/2001,Doreen Joseph,04/01/2015,14.36475,120.90897
261,Lawn Lot,Phase 3,Blk 9,Lot 11,30/11/2022,26/10/2008,Fran Wolfe,30/05/2011,14.36475,120.90898
262,Lawn Lot,Phase 3,Blk 9,Lot 12,30/11/2022,30/01/2016,Rose Goodman,22/04/2021,14.36474,120.90898
263,Lawn Lot,Phase 3,Blk 9,Lot 13,30/11/2022,07/12/2012,Maureen Lutz,18/05/2015,14.36474,120.90899
264,Lawn Lot,Phase 3,Blk 9,Lot 14,30/11/2022,14/02/2004,Hollie Hebert,23/05/2020,14.36474,120.909
265,Lawn Lot,Phase 3,Blk 9,Lot 15,30/11/2022,12/02/1997,Alton Bradley,29/06/2008,14.36473,120.90901
266,Lawn Lot,Phase 3,Blk 9,Lot 16,30/11/2022,16/08/2010,Rae Ballard,17/10/2014,14.36473,120.90902
267,Lawn Lot,Phase 3,Blk 9,Lot 17,30/11/2022,05/05/2020,Julia Jensen,31/07/2020,14.36472,120.90902
268,Lawn Lot,Phase 3,Blk 9,Lot 18,30/11/2022,27/04/1992,Dane Reid,21/07/2014,14.36472,120.90903
269,Lawn Lot,Phase 3,Blk 9,Lot 19,30/11/2022,16/08/2016,Efrain Cherry,15/08/2020,14.36472,120.90904
270,Lawn Lot,Phase 3,Blk 9,Lot 20,30/11/2022,06/02/2002,Murray Huang,15/02/2004,14.36471,120.90904
271,Lawn Lot,Phase 3,Blk 9,Lot 21,30/11/2022,20/08/1996,Gerry Bond,09/08/2018,14.36471,120.90905
272,Lawn Lot,Phase 3,Blk 9,Lot 22,30/11/2022,08/06/2018,Stephan Rojas,23/06/2019,14.36471,120.90906
273,Lawn Lot,Phase 3,Blk 9,Lot 23,30/11/2022,21/02/2021,Candy Odonnell,02/06/2022,14.3647,120.90907
274,Lawn Lot,Phase 3,Blk 9,Lot 24,30/11/2022,21/04/2020,Ezekiel Gates,04/05/2020,14.3647,120.90908
275,Lawn Lot,Phase 3,Blk 9,Lot 25,30/11/2022,30/11/2017,Juana Branch,18/07/2022,14.36469,120.90908
276,Lawn Lot,Phase 3,Blk 9,Lot 26,30/11/2022,29/06/1992,Garry Gallagher,28/07/2006,14.36469,120.90909
277,Lawn Lot,Phase 3,Blk 9,Lot 27,30/11/2022,20/10/1999,Alexandra Leonard,04/10/2000,14.36468,120.9091
278,Lawn Lot,Phase 3,Blk 9,Lot 28,30/11/2022,25/09/2011,Antonia Tapia,17/04/2014,14.36468,120.90911
279,Lawn Lot,Phase 3,Blk 9,Lot 29,30/11/2022,06/04/1992,Rosanne Mullins,27/07/1994,14.36467,120.90912
280,Lawn Lot,Phase 3,Blk 9,Lot 30,30/11/2022,11/01/1991,Alfredo Schmidt,04/11/2006,14.36467,120.90913
281,Lawn Lot,Phase 3,Blk 9,Lot 31,30/11/2022,18/04/1995,Arron Mcdaniel,15/09/2015,14.36466,120.90914
282,Lawn Lot,Phase 3,Blk 9,Lot 32,30/11/2022,16/06/2020,Kelly Hunt,08/12/2020,14.36466,120.90915
283,Lawn Lot,Phase 3,Blk 9,Lot 33,30/11/2022,12/05/1993,Milton Guerra,21/10/2003,14.36465,120.90916
284,Lawn Lot,Phase 3,Blk 9,Lot 34,30/11/2022,25/09/2003,Ricardo Stanton,25/11/2011,14.36465,120.90917
285,Lawn Lot,Phase 3,Blk 9,Lot 35,30/11/2022,11/07/2015,Elinor Calderon,13/02/2021,14.36464,120.90918
286,Lawn Lot,Phase 3,Blk 10,Lot 1,30/11/2022,27/12/2011,Hans Vargas,15/10/2020,14.36481,120.90892
287,Lawn Lot,Phase 3,Blk 10,Lot 2,30/11/2022,07/11/2003,Mariana Barrera,15/10/2005,14.3648,120.90893
288,Lawn Lot,Phase 3,Blk 10,Lot 3,30/11/2022,20/10/1996,Tod Serrano,06/10/1997,14.3648,120.90894
289,Lawn Lot,Phase 3,Blk 10,Lot 4,30/11/2022,05/02/2002,Milford Evans,18/10/2018,14.36479,14.36479
290,Lawn Lot,Phase 3,Blk 10,Lot 5,30/11/2022,02/06/2000,Lorena Armstrong,09/03/2009,14.36479,120.90896
291,Lawn Lot,Phase 3,Blk 10,Lot 6,30/11/2022,23/06/2012,Gregg Parks,11/04/2016,14.36478,120.90897
292,Lawn Lot,Phase 3,Blk 10,Lot 7,30/11/2022,26/06/2017,Darcy Blair,15/06/2021,14.36478,120.90898
293,Lawn Lot,Phase 3,Blk 10,Lot 8,30/11/2022,01/10/2002,Gabriel Kaiser,26/03/2018,14.36477,120.90899
294,Lawn Lot,Phase 3,Blk 10,Lot 9,30/11/2022,28/01/2006,Jennie Shaffer,30/06/2008,14.36477,120.909
295,Lawn Lot,Phase 3,Blk 10,Lot 10,30/11/2022,05/07/1999,Melvin Garrison,30/08/2000,14.36476,120.90901
296,Lawn Lot,Phase 3,Blk 10,Lot 11,30/11/2022,28/07/2015,Norris Rivera,27/02/2022,14.36476,120.90902
297,Lawn Lot,Phase 3,Blk 10,Lot 12,30/11/2022,09/03/2001,April Mercado,06/02/2015,14.36475,120.90903
298,Lawn Lot,Phase 3,Blk 10,Lot 13,30/11/2022,28/06/1992,Otha Bass,17/03/2015,14.36475,120.90904
299,Lawn Lot,Phase 3,Blk 10,Lot 14,30/11/2022,19/02/1995,Normand Wood,24/01/2004,14.36474,120.90905
300,Lawn Lot,Phase 3,Blk 10,Lot 15,30/11/2022,28/06/2012,Leticia Farmer,05/03/2020,14.36474,120.90906
301,Lawn Lot,Phase 3,Blk 10,Lot 16,30/11/2022,15/02/1996,Genaro Taylor,25/04/2009,14.36473,120.90907
302,Lawn Lot,Phase 3,Blk 10,Lot 17,30/11/2022,31/07/1997,Joann Harmon,11/03/2017,14.36473,120.90908
303,Lawn Lot,Phase 3,Blk 10,Lot 18,30/11/2022,15/11/1990,Rupert Crawford,26/09/2009,14.36472,120.90909
304,Lawn Lot,Phase 3,Blk 10,Lot 19,30/11/2022,09/12/1990,Gavin Dickson,07/02/2018,14.36472,120.9091
305,Lawn Lot,Phase 3,Blk 10,Lot 20,30/11/2022,18/04/2021,Juan Clarke,14/05/2022,14.36471,120.9091
306,Lawn Lot,Phase 3,Blk 10,Lot 21,30/11/2022,03/08/2010,Lora Travis,27/01/2021,14.36471,120.90911
307,Lawn Lot,Phase 3,Blk 10,Lot 22,30/11/2022,24/07/2019,Alba Nixon,24/06/2021,14.3647,120.90912
308,Lawn Lot,Phase 3,Blk 10,Lot 23,30/11/2022,23/08/2016,Sybil Donaldson,27/11/2021,14.3647,120.90913
309,Lawn Lot,Phase 3,Blk 10,Lot 24,30/11/2022,16/05/2014,Kate Gentry,23/07/2014,14.36469,120.90913
310,Lawn Lot,Phase 3,Blk 10,Lot 25,30/11/2022,30/01/2001,Lindsay Burgess,02/03/2006,14.36469,120.90914
311,Lawn Lot,Phase 3,Blk 10,Lot 26,30/11/2022,02/12/1995,Kim Martinez,12/02/1999,14.36469,120.90915
312,Lawn Lot,Phase 3,Blk 10,Lot 27,30/11/2022,04/04/2018,Jessie Villarreal,22/12/2018,14.36468,120.90916
313,Lawn Lot,Phase 3,Blk 10,Lot 28,30/11/2022,29/08/2020,Adela Grimes,30/10/2021,14.36468,120.90917
314,Lawn Lot,Phase 3,Blk 10,Lot 29,30/11/2022,23/03/2013,Deangelo Caldwell,14/08/2020,14.36467,120.90918
315,Lawn Lot,Phase 3,Blk 10,Lot 30,30/11/2022,01/12/2010,Branden George,30/07/2015,14.36467,120.90919
316,Lawn Lot,Phase 3,Blk 10,Lot 31,30/11/2022,02/04/2019,Hannah Arroyo,14/07/2021,14.36466,120.90919
317,Lawn Lot,Phase 3,Blk 10,Lot 32,30/11/2022,12/01/1992,Scot Obrien,07/12/2004,14.36466,120.9092
318,Lawn Lot,Phase 3,Blk 10,Lot 33,30/11/2022,24/09/2012,Percy Berger,22/12/2013,14.36465,120.9092
319,Lawn Lot,Phase 3,Blk 10,Lot 34,30/11/2022,03/07/2021,Jamal Pugh,25/07/2021,14.36465,120.90921
320,Lawn Lot,Phase 3,Blk 10,Lot 35,30/11/2022,12/01/1992,Marilyn Sosa,23/02/1997,14.36465,120.90922
321,Lawn Lot,Phase 3,Blk 11,Lot 19,30/11/2022,27/08/2008,Linwood Moyer,17/01/2017,14.36475,120.90914
322,Lawn Lot,Phase 3,Blk 11,Lot 20,30/11/2022,06/09/1999,Dannie Lynn,21/04/2010,14.36475,120.90915
323,Lawn Lot,Phase 3,Blk 11,Lot 21,30/11/2022,30/11/2001,Samual Knox,09/05/2008,14.36474,120.90915
324,Lawn Lot,Phase 3,Blk 11,Lot 22,30/11/2022,17/03/1999,Alden Nicholson,03/01/2008,14.36474,120.90916
325,Lawn Lot,Phase 3,Blk 11,Lot 23,30/11/2022,27/11/2012,Roxanne Barnett,14/08/2017,14.36473,120.90917
326,Lawn Lot,Phase 3,Blk 11,Lot 24,30/11/2022,21/07/1996,Isabel Mcpherson,24/11/2000,14.36473,120.90918
327,Lawn Lot,Phase 3,Blk 11,Lot 25,30/11/2022,26/11/2007,Ty Durham,16/04/2018,14.36472,120.90918
328,Lawn Lot,Phase 3,Blk 11,Lot 26,30/11/2022,21/07/2019,Monty Robinson,23/08/2020,14.36472,120.90919
329,Lawn Lot,Phase 3,Blk 11,Lot 27,30/11/2022,15/04/1995,Teddy Davidson,05/08/2013,14.36472,120.9092
330,Lawn Lot,Phase 3,Blk 11,Lot 28,30/11/2022,06/06/2002,Jay Oneal,25/01/2021,14.36471,120.9092
331,Lawn Lot,Phase 3,Blk 11,Lot 29,30/11/2022,20/07/2018,Brent Ayala,29/08/2021,14.36471,120.90921
332,Lawn Lot,Phase 3,Blk 11,Lot 30,30/11/2022,20/05/2018,Weldon Colon,12/02/2020,14.3647,120.90922
333,Lawn Lot,Phase 3,Blk 11,Lot 31,30/11/2022,09/09/2007,Darin Hart,13/01/2018,14.36469,120.90923
334,Lawn Lot,Phase 3,Blk 11,Lot 32,30/11/2022,10/09/1993,Heather Allen,10/12/2021,14.36469,120.90924
335,Lawn Lot,Phase 3,Blk 11,Lot 33,30/11/2022,13/01/2018,Tim Thompson,31/10/2021,14.36468,120.90925
336,Lawn Lot,Phase 3,Blk 11,Lot 34,30/11/2022,25/02/1993,Zane Love,10/08/2012,14.36467,120.90925
337,Lawn Lot,Phase 3,Blk 12,Lot 21,30/11/2022,01/02/2016,Jerrod Booker,06/02/2016,14.36478,120.90919
338,Lawn Lot,Phase 3,Blk 12,Lot 22,30/11/2022,19/10/1998,Pansy Dougherty,31/01/2020,14.36478,120.9092
339,Lawn Lot,Phase 3,Blk 12,Lot 23,30/11/2022,14/07/2001,Mac Douglas,08/09/2022,14.36477,120.9092
340,Lawn Lot,Phase 3,Blk 12,Lot 24,30/11/2022,25/05/2011,Elizabeth Dudley,02/11/2020,14.36477,120.90921
341,Lawn Lot,Phase 3,Blk 12,Lot 25,30/11/2022,26/01/2013,Kenton Lloyd,18/10/2014,14.36476,120.90922
342,Lawn Lot,Phase 3,Blk 12,Lot 26,30/11/2022,26/07/1998,Bryce Adams,12/05/2001,14.36476,120.90923
343,Lawn Lot,Phase 3,Blk 12,Lot 27,30/11/2022,17/03/1996,Royce Fritz,29/01/2017,14.36475,120.90923
344,Lawn Lot,Phase 3,Blk 12,Lot 28,30/11/2022,06/09/1999,Wilfred Waller,17/09/2016,14.36474,120.90924
345,Lawn Lot,Phase 3,Blk 12,Lot 29,30/11/2022,01/11/1990,Myrtle Chavez,20/12/1994,14.36474,120.90925
346,Lawn Lot,Phase 3,Blk 12,Lot 30,30/11/2022,12/05/2021,Maribel Eaton,18/04/2022,14.36473,120.90925
347,Lawn Lot,Phase 3,Blk 12,Lot 31,30/11/2022,22/03/2020,Alvaro Leach,30/08/2020,14.36473,120.90926
348,Lawn Lot,Phase 3,Blk 12,Lot 32,30/11/2022,25/02/2006,Brendon Howe,19/03/2014,14.36472,120.90926
349,Lawn Lot,Phase 3,Blk 12,Lot 33,30/11/2022,11/05/2005,Jacques Marshall,26/03/2022,14.36472,120.90927
350,Lawn Lot,Phase 3,Blk 12,Lot 34,30/11/2022,11/02/2001,Briana Combs,19/10/2006,14.36471,120.90928
351,Apartment,Phase 4,Blk 24,Lot 2a,30/11/2022,05/05/2000,Mitchell Shelton,23/02/2001,14.36497,120.90933
352,Apartment,Phase 4,Blk 24,Lot 2b,30/11/2022,05/07/2019,Shad Dalton,21/11/2019,14.36497,120.90934
353,Apartment,Phase 4,Blk 24,Lot 2c,30/11/2022,11/08/1997,Joshua Lyons,20/11/2002,14.36498,120.90935
354,Apartment,Phase 4,Blk 24,Lot 2d,30/11/2022,07/03/2002,Luisa Sparks,01/08/2005,14.36499,120.90938
355,Apartment,Phase 4,Blk 24,Lot 4a,30/11/2022,03/11/2015,Casandra Turner,13/02/2022,14.365,120.90939
356,Apartment,Phase 4,Blk 24,Lot 4b,30/11/2022,28/12/2019,Carole Poole,18/11/2021,14.36499,120.9094
357,Apartment,Phase 4,Blk 24,Lot 4c,30/11/2022,22/09/2001,Mariana Branch,20/04/2003,14.365,120.90941
358,Apartment,Phase 4,Blk 24,Lot 4d,30/11/2022,28/06/2020,Doyle Cabrera,02/11/2022,14.36501,120.90942
359,Apartment,Phase 4,Blk 24,Lot 6a,30/11/2022,14/11/2012,Sonia Rowe,27/03/2013,14.36502,120.90942
360,Apartment,Phase 4,Blk 24,Lot 6b,30/11/2022,22/02/1992,Dick Hartman,14/03/1995,14.36502,120.90943
361,Apartment,Phase 4,Blk 24,Lot 6c,30/11/2022,12/11/2020,Dean Lawrence,20/11/2021,14.36502,120.90944
362,Apartment,Phase 4,Blk 24,Lot 6d,30/11/2022,12/07/1998,Abdul Krueger,13/01/2017,14.36502,120.90945
363,Apartment,Phase 4,Blk 24,Lot 8a,30/11/2022,02/02/2001,Chase Lamb,18/04/2006,14.36503,120.90945
364,Apartment,Phase 4,Blk 24,Lot 8b,30/11/2022,02/06/2001,Horace Mccormick,27/10/2005,14.36504,120.90946
365,Apartment,Phase 4,Blk 24,Lot 8c,30/11/2022,27/12/2012,Ivory Adkins,17/03/2020,14.36504,120.90947
366,Apartment,Phase 4,Blk 24,Lot 8d,30/11/2022,20/05/1996,Arthur Hurst,21/02/2022,14.36504,120.90948
367,Apartment,Phase 4,Blk 24,Lot 10a,30/11/2022,04/12/1991,Clinton Velez,30/10/2008,14.36504,120.90949
368,Apartment,Phase 4,Blk 24,Lot 10b,30/11/2022,02/09/2015,Russel Miles,02/01/2017,14.36505,120.9095
369,Apartment,Phase 4,Blk 24,Lot 10c,30/11/2022,08/05/2017,Nicholas Ware,11/04/2018,14.36506,120.9095
370,Apartment,Phase 4,Blk 24,Lot 10d,30/11/2022,17/05/2006,Kyle Bridges,16/10/2019,14.36506,120.90951
371,Apartment,Phase 4,Blk 24,Lot 12a,30/11/2022,11/10/2017,Hugo Juarez,16/12/2018,14.36506,120.90952
372,Apartment,Phase 4,Blk 24,Lot 12b,30/11/2022,17/04/1999,Rudy Mora,09/05/2019,14.36506,120.90953
373,Apartment,Phase 4,Blk 24,Lot 12c,30/11/2022,15/07/1990,Luciano Gonzalez,09/10/2002,14.36507,120.90953
374,Apartment,Phase 4,Blk 24,Lot 12d,30/11/2022,24/05/1998,Carlene Sawyer,01/08/2002,14.36507,120.90954
375,Apartment,Phase 4,Blk 24,Lot 14a,30/11/2022,30/12/2013,Marco Beck,27/11/2020,14.36507,120.90955
376,Apartment,Phase 4,Blk 24,Lot 14b,30/11/2022,13/09/1992,Paulette Gaines,06/03/2007,14.36507,120.90956
377,Apartment,Phase 4,Blk 24,Lot 14c,30/11/2022,13/06/2019,Meghan Avila,18/08/2021,14.36508,120.90956
378,Apartment,Phase 4,Blk 24,Lot 14d,30/11/2022,25/03/2002,Seymour Conrad,25/01/2004,14.36508,120.90957
379,Apartment,Phase 4,Blk 24,Lot 16a,30/11/2022,21/07/1998,Joesph Garcia,01/05/2017,14.36508,120.90958
380,Apartment,Phase 4,Blk 24,Lot 16b,30/11/2022,12/08/2017,Deena Stanley,21/06/2018,14.36509,120.90958
381,Apartment,Phase 4,Blk 24,Lot 16c,30/11/2022,25/09/2013,Emmanuel Waters,21/03/2022,14.36509,120.90959
382,Apartment,Phase 4,Blk 24,Lot 16d,30/11/2022,04/03/1994,Alfredo Riley,28/09/2022,14.36509,120.9096
383,Apartment,Phase 4,Blk 24,Lot 18a,30/11/2022,27/08/1990,Mohammed Sweeney,27/06/2016,14.3651,120.9096
384,Apartment,Phase 4,Blk 24,Lot 18b,30/11/2022,07/02/2021,Beatrice Watts,13/06/2021,14.3651,120.90961
385,Apartment,Phase 4,Blk 24,Lot 18c,30/11/2022,14/08/2002,Roman Jenkins,03/10/2005,14.3651,120.90962
386,Apartment,Phase 4,Blk 24,Lot 18d,30/11/2022,07/03/2021,Kurt Barber,29/01/2022,14.36511,120.90962
387,Apartment,Phase 4,Blk 24,Lot 20a,30/11/2022,15/09/2004,Hank Waller,23/11/2005,14.36511,120.90963
388,Apartment,Phase 4,Blk 24,Lot 20b,30/11/2022,22/11/2021,Janna Koch,26/12/2021,14.36511,120.90964
389,Apartment,Phase 4,Blk 24,Lot 20c,30/11/2022,01/03/2010,Carter Dawson,27/11/2020,14.36512,120.90964
390,Apartment,Phase 4,Blk 24,Lot 20d,30/11/2022,22/04/2008,Rickie Montgomery,14/01/2012,14.36512,120.90965
391,Apartment,Phase 4,Blk 24,Lot 22a,30/11/2022,31/03/2013,Jean Nunez,10/06/2013,14.36512,120.90966
392,Apartment,Phase 4,Blk 24,Lot 22b,30/11/2022,23/11/1993,Brandie Khan,17/01/2005,14.36513,120.90967
393,Apartment,Phase 4,Blk 24,Lot 22c,30/11/2022,18/04/1991,Francis Murray,17/08/1994,14.36513,120.90968
394,Apartment,Phase 4,Blk 24,Lot 22d,30/11/2022,18/07/2003,Cary Bond,21/07/2010,14.36513,120.90969
395,Apartment,Phase 4,Blk 24,Lot 24a,30/11/2022,18/04/1990,Gil Mckinney,28/06/2013,14.36514,120.90969
396,Apartment,Phase 4,Blk 24,Lot 24b,30/11/2022,08/04/2017,Lynne Day,09/09/2020,14.36514,120.9097
397,Apartment,Phase 4,Blk 24,Lot 24c,30/11/2022,25/06/2009,Marquita Swanson,13/01/2022,14.36514,120.90971
398,Apartment,Phase 4,Blk 24,Lot 24d,30/11/2022,30/05/1993,Isabella Faulkner,02/06/2002,14.36515,120.90972
399,Apartment,Phase 4,Blk 24,Lot 26a,30/11/2022,06/01/1995,Iva Boyer,10/06/2009,14.36515,120.90973
400,Apartment,Phase 4,Blk 24,Lot 26b,30/11/2022,11/04/2007,Burt Haney,22/06/2016,14.36516,120.90974
401,Apartment,Phase 4,Blk 24,Lot 26c,30/11/2022,14/07/2014,Columbus Blake,13/07/2020,14.36516,120.90975
402,Apartment,Phase 4,Blk 24,Lot 26d,30/11/2022,16/05/2010,George Mays,02/06/2016,14.36517,120.90976
403,Apartment,Phase 4,Blk 24,Lot 28a,30/11/2022,20/01/2008,Jeri Huynh,15/08/2015,14.36517,120.90977
404,Apartment,Phase 4,Blk 24,Lot 28b,30/11/2022,12/11/1994,Issac Estes,25/12/2021,14.36518,120.90978
405,Apartment,Phase 4,Blk 24,Lot 28c,30/11/2022,07/08/2010,Luke Bird,28/06/2014,14.36518,120.90979
406,Apartment,Phase 4,Blk 24,Lot 28d,30/11/2022,07/06/1993,Tia Ellison,16/05/2007,14.36519,120.9098
407,Apartment,Phase 4,Blk 24,Lot 30a,30/11/2022,09/06/1994,Dionne Harris,27/03/2012,14.36519,120.90981
408,Apartment,Phase 4,Blk 24,Lot 30b,30/11/2022,04/10/1992,Lucien Bullock,30/07/2015,14.3652,120.90982
409,Apartment,Phase 4,Blk 24,Lot 30c,30/11/2022,11/01/2016,Tracey Macdonald,30/07/2017,14.3652,120.90983
410,Apartment,Phase 4,Blk 24,Lot 30d,30/11/2022,11/11/2014,Forest Moody,25/04/2016,14.36521,120.90984
411,Apartment,Phase 4,Blk 24,Lot 32a,30/11/2022,03/08/1994,Matt Sims,01/03/2005,14.36521,120.90985
412,Apartment,Phase 4,Blk 24,Lot 32b,30/11/2022,31/08/1998,Georgina Cherry,13/05/2016,14.36522,120.90986
413,Apartment,Phase 4,Blk 24,Lot 32c,30/11/2022,08/09/1995,Omer Giles,02/07/1996,14.36522,120.90987
414,Apartment,Phase 4,Blk 24,Lot 32d,30/11/2022,06/01/1998,Alexis Torres,28/03/2008,14.36523,120.90988
415,Apartment,Phase 4,Blk 24,Lot 34a,30/11/2022,06/01/2007,Polly Hodges,26/07/2014,14.36523,120.90989
416,Apartment,Phase 4,Blk 24,Lot 34b,30/11/2022,06/05/2006,Benjamin Jarvis,22/01/2015,14.36523,120.9099
417,Apartment,Phase 4,Blk 24,Lot 34c,30/11/2022,18/01/2018,Freida Dalton,02/02/2018,14.36524,120.9099
418,Apartment,Phase 4,Blk 24,Lot 34d,30/11/2022,21/08/1990,Trent Woods,16/11/2009,14.36525,120.9099
419,Apartment,Phase 4,Blk 24,Lot 36a,30/11/2022,20/03/2009,Paula Calhoun,13/05/2013,14.36525,120.90991
420,Apartment,Phase 4,Blk 24,Lot 36b,30/11/2022,18/12/1995,Nell Allen,03/08/2017,14.36526,120.90992
